07-16 17:23:27.089 ImageNet-train: 1281167 images
07-16 17:23:28.216 Model params = 5.941M
07-16 17:23:56.829 [epoch 0], [iter 50 / 570 : 49], [loss 2.704473], [lr 0.002496], [time 0.0327]
07-16 17:24:22.263 [epoch 0], [iter 100 / 570 : 99], [loss 1.941915], [lr 0.002492], [time 0.0318]
07-16 17:24:47.782 [epoch 0], [iter 150 / 570 : 149], [loss 1.806406], [lr 0.002488], [time 0.0319]
07-16 17:25:13.311 [epoch 0], [iter 200 / 570 : 199], [loss 1.714978], [lr 0.002484], [time 0.0319]
07-16 17:25:38.850 [epoch 0], [iter 250 / 570 : 249], [loss 1.614435], [lr 0.002480], [time 0.0319]
07-16 17:26:04.366 [epoch 0], [iter 300 / 570 : 299], [loss 1.592537], [lr 0.002476], [time 0.0319]
07-16 17:26:29.917 [epoch 0], [iter 350 / 570 : 349], [loss 1.563609], [lr 0.002472], [time 0.0319]
07-16 17:26:55.380 [epoch 0], [iter 400 / 570 : 399], [loss 1.534400], [lr 0.002468], [time 0.0318]
07-16 17:27:20.858 [epoch 0], [iter 450 / 570 : 449], [loss 1.443885], [lr 0.002465], [time 0.0318]
07-16 17:27:46.306 [epoch 0], [iter 500 / 570 : 499], [loss 1.459360], [lr 0.002461], [time 0.0318]
07-16 17:28:11.750 [epoch 0], [iter 550 / 570 : 549], [loss 1.446425], [lr 0.002457], [time 0.0318]
07-16 17:28:22.393 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_16_17/last_None_epoch_0_mean-iu_0.00000.pth
07-16 17:28:50.136 [epoch 1], [iter 50 / 570 : 619], [loss 1.415830], [lr 0.002451], [time 0.0321]
07-16 17:29:15.667 [epoch 1], [iter 100 / 570 : 669], [loss 1.439816], [lr 0.002447], [time 0.0319]
07-16 17:29:41.070 [epoch 1], [iter 150 / 570 : 719], [loss 1.395099], [lr 0.002443], [time 0.0317]
07-16 17:30:06.537 [epoch 1], [iter 200 / 570 : 769], [loss 1.373046], [lr 0.002439], [time 0.0318]
07-16 17:30:31.922 [epoch 1], [iter 250 / 570 : 819], [loss 1.408433], [lr 0.002435], [time 0.0317]
07-16 17:30:57.369 [epoch 1], [iter 300 / 570 : 869], [loss 1.335655], [lr 0.002431], [time 0.0318]
07-16 17:31:22.780 [epoch 1], [iter 350 / 570 : 919], [loss 1.350985], [lr 0.002427], [time 0.0318]
07-16 17:31:48.175 [epoch 1], [iter 400 / 570 : 969], [loss 1.334495], [lr 0.002423], [time 0.0317]
07-16 17:32:13.712 [epoch 1], [iter 450 / 570 : 1019], [loss 1.334611], [lr 0.002419], [time 0.0319]
07-16 17:32:39.135 [epoch 1], [iter 500 / 570 : 1069], [loss 1.303085], [lr 0.002415], [time 0.0318]
07-16 17:33:04.514 [epoch 1], [iter 550 / 570 : 1119], [loss 1.382231], [lr 0.002411], [time 0.0317]
