07-17 05:40:45.846 ImageNet-train: 1281167 images
07-17 05:40:46.898 Model params = 5.941M
07-17 05:41:15.447 [epoch 0], [iter 50 / 570 : 49], [loss 2.543685], [lr 0.002496], [time 0.0332]
07-17 05:41:40.880 [epoch 0], [iter 100 / 570 : 99], [loss 1.853619], [lr 0.002492], [time 0.0318]
07-17 05:42:06.397 [epoch 0], [iter 150 / 570 : 149], [loss 1.743415], [lr 0.002488], [time 0.0319]
07-17 05:42:31.969 [epoch 0], [iter 200 / 570 : 199], [loss 1.691962], [lr 0.002484], [time 0.0320]
07-17 05:42:57.534 [epoch 0], [iter 250 / 570 : 249], [loss 1.592263], [lr 0.002480], [time 0.0320]
07-17 05:43:23.094 [epoch 0], [iter 300 / 570 : 299], [loss 1.562481], [lr 0.002476], [time 0.0319]
07-17 05:43:48.655 [epoch 0], [iter 350 / 570 : 349], [loss 1.509668], [lr 0.002472], [time 0.0319]
07-17 05:44:14.104 [epoch 0], [iter 400 / 570 : 399], [loss 1.498540], [lr 0.002468], [time 0.0318]
07-17 05:44:39.556 [epoch 0], [iter 450 / 570 : 449], [loss 1.431427], [lr 0.002465], [time 0.0318]
07-17 05:45:04.992 [epoch 0], [iter 500 / 570 : 499], [loss 1.451258], [lr 0.002461], [time 0.0318]
07-17 05:45:30.428 [epoch 0], [iter 550 / 570 : 549], [loss 1.443202], [lr 0.002457], [time 0.0318]
07-17 05:45:41.048 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_17_05/last_None_epoch_0_mean-iu_0.00000.pth
07-17 05:46:08.811 [epoch 1], [iter 50 / 570 : 619], [loss 1.415034], [lr 0.002451], [time 0.0322]
07-17 05:46:34.328 [epoch 1], [iter 100 / 570 : 669], [loss 1.426441], [lr 0.002447], [time 0.0319]
07-17 05:46:59.781 [epoch 1], [iter 150 / 570 : 719], [loss 1.379381], [lr 0.002443], [time 0.0318]
07-17 05:47:25.197 [epoch 1], [iter 200 / 570 : 769], [loss 1.388777], [lr 0.002439], [time 0.0318]
07-17 05:47:50.629 [epoch 1], [iter 250 / 570 : 819], [loss 1.406975], [lr 0.002435], [time 0.0318]
07-17 05:48:16.049 [epoch 1], [iter 300 / 570 : 869], [loss 1.348601], [lr 0.002431], [time 0.0318]
07-17 05:48:41.486 [epoch 1], [iter 350 / 570 : 919], [loss 1.369213], [lr 0.002427], [time 0.0318]
07-17 05:49:06.923 [epoch 1], [iter 400 / 570 : 969], [loss 1.352751], [lr 0.002423], [time 0.0318]
07-17 05:49:32.461 [epoch 1], [iter 450 / 570 : 1019], [loss 1.359112], [lr 0.002419], [time 0.0319]
07-17 05:49:57.886 [epoch 1], [iter 500 / 570 : 1069], [loss 1.335086], [lr 0.002415], [time 0.0318]
07-17 05:50:23.316 [epoch 1], [iter 550 / 570 : 1119], [loss 1.352754], [lr 0.002411], [time 0.0318]
07-17 05:50:33.984 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_17_05/last_None_epoch_1_mean-iu_0.00000.pth
07-17 05:51:01.921 [epoch 2], [iter 50 / 570 : 1189], [loss 1.332755], [lr 0.002406], [time 0.0321]
07-17 05:51:27.366 [epoch 2], [iter 100 / 570 : 1239], [loss 1.344607], [lr 0.002402], [time 0.0318]
07-17 05:51:52.826 [epoch 2], [iter 150 / 570 : 1289], [loss 1.308800], [lr 0.002398], [time 0.0318]
07-17 05:52:18.328 [epoch 2], [iter 200 / 570 : 1339], [loss 1.288676], [lr 0.002394], [time 0.0319]
07-17 05:52:43.798 [epoch 2], [iter 250 / 570 : 1389], [loss 1.292602], [lr 0.002390], [time 0.0318]
07-17 05:53:09.260 [epoch 2], [iter 300 / 570 : 1439], [loss 1.295193], [lr 0.002386], [time 0.0318]
07-17 05:53:34.692 [epoch 2], [iter 350 / 570 : 1489], [loss 1.265803], [lr 0.002382], [time 0.0318]
07-17 05:54:00.158 [epoch 2], [iter 400 / 570 : 1539], [loss 1.295628], [lr 0.002378], [time 0.0318]
07-17 05:54:25.612 [epoch 2], [iter 450 / 570 : 1589], [loss 1.284362], [lr 0.002374], [time 0.0318]
07-17 05:54:51.039 [epoch 2], [iter 500 / 570 : 1639], [loss 1.267912], [lr 0.002370], [time 0.0318]
07-17 05:55:16.563 [epoch 2], [iter 550 / 570 : 1689], [loss 1.261115], [lr 0.002366], [time 0.0319]
07-17 05:55:27.245 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_17_05/last_None_epoch_2_mean-iu_0.00000.pth
07-17 05:55:55.187 [epoch 3], [iter 50 / 570 : 1759], [loss 1.246500], [lr 0.002361], [time 0.0322]
07-17 05:56:20.620 [epoch 3], [iter 100 / 570 : 1809], [loss 1.264654], [lr 0.002357], [time 0.0318]
07-17 05:56:46.112 [epoch 3], [iter 150 / 570 : 1859], [loss 1.254497], [lr 0.002353], [time 0.0319]
07-17 05:57:11.556 [epoch 3], [iter 200 / 570 : 1909], [loss 1.235462], [lr 0.002349], [time 0.0318]
07-17 05:57:37.016 [epoch 3], [iter 250 / 570 : 1959], [loss 1.265639], [lr 0.002345], [time 0.0318]
07-17 05:58:02.553 [epoch 3], [iter 300 / 570 : 2009], [loss 1.285072], [lr 0.002341], [time 0.0319]
07-17 05:58:27.998 [epoch 3], [iter 350 / 570 : 2059], [loss 1.211223], [lr 0.002337], [time 0.0318]
07-17 05:58:53.453 [epoch 3], [iter 400 / 570 : 2109], [loss 1.248141], [lr 0.002333], [time 0.0318]
07-17 05:59:18.921 [epoch 3], [iter 450 / 570 : 2159], [loss 1.225853], [lr 0.002329], [time 0.0318]
07-17 05:59:44.361 [epoch 3], [iter 500 / 570 : 2209], [loss 1.276305], [lr 0.002325], [time 0.0318]
07-17 06:00:09.812 [epoch 3], [iter 550 / 570 : 2259], [loss 1.245494], [lr 0.002321], [time 0.0318]
07-17 06:00:20.497 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_17_05/last_None_epoch_3_mean-iu_0.00000.pth
07-17 06:00:48.371 [epoch 4], [iter 50 / 570 : 2329], [loss 1.245149], [lr 0.002315], [time 0.0322]
07-17 06:01:13.797 [epoch 4], [iter 100 / 570 : 2379], [loss 1.262047], [lr 0.002311], [time 0.0318]
07-17 06:01:39.231 [epoch 4], [iter 150 / 570 : 2429], [loss 1.221665], [lr 0.002307], [time 0.0318]
07-17 06:02:04.724 [epoch 4], [iter 200 / 570 : 2479], [loss 1.207080], [lr 0.002303], [time 0.0319]
07-17 06:02:30.179 [epoch 4], [iter 250 / 570 : 2529], [loss 1.209744], [lr 0.002299], [time 0.0318]
07-17 06:02:55.651 [epoch 4], [iter 300 / 570 : 2579], [loss 1.245654], [lr 0.002295], [time 0.0318]
07-17 06:03:21.115 [epoch 4], [iter 350 / 570 : 2629], [loss 1.255998], [lr 0.002291], [time 0.0318]
07-17 06:03:46.556 [epoch 4], [iter 400 / 570 : 2679], [loss 1.241269], [lr 0.002287], [time 0.0318]
07-17 06:04:12.029 [epoch 4], [iter 450 / 570 : 2729], [loss 1.204272], [lr 0.002283], [time 0.0318]
07-17 06:04:37.536 [epoch 4], [iter 500 / 570 : 2779], [loss 1.199070], [lr 0.002279], [time 0.0319]
07-17 06:05:02.971 [epoch 4], [iter 550 / 570 : 2829], [loss 1.236466], [lr 0.002276], [time 0.0318]
07-17 06:05:13.666 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_17_05/last_None_epoch_4_mean-iu_0.00000.pth
07-17 06:05:41.633 [epoch 5], [iter 50 / 570 : 2899], [loss 1.196260], [lr 0.002270], [time 0.0321]
07-17 06:06:07.101 [epoch 5], [iter 100 / 570 : 2949], [loss 1.176881], [lr 0.002266], [time 0.0318]
07-17 06:06:32.550 [epoch 5], [iter 150 / 570 : 2999], [loss 1.195257], [lr 0.002262], [time 0.0318]
07-17 06:06:57.977 [epoch 5], [iter 200 / 570 : 3049], [loss 1.227197], [lr 0.002258], [time 0.0318]
07-17 06:07:23.509 [epoch 5], [iter 250 / 570 : 3099], [loss 1.212065], [lr 0.002254], [time 0.0319]
07-17 06:07:48.972 [epoch 5], [iter 300 / 570 : 3149], [loss 1.227344], [lr 0.002250], [time 0.0318]
07-17 06:08:14.414 [epoch 5], [iter 350 / 570 : 3199], [loss 1.187312], [lr 0.002246], [time 0.0318]
07-17 06:08:39.861 [epoch 5], [iter 400 / 570 : 3249], [loss 1.210847], [lr 0.002242], [time 0.0318]
07-17 06:09:05.314 [epoch 5], [iter 450 / 570 : 3299], [loss 1.205796], [lr 0.002238], [time 0.0318]
07-17 06:09:30.752 [epoch 5], [iter 500 / 570 : 3349], [loss 1.211049], [lr 0.002234], [time 0.0318]
07-17 06:09:56.184 [epoch 5], [iter 550 / 570 : 3399], [loss 1.199294], [lr 0.002230], [time 0.0318]
07-17 06:10:06.914 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_17_05/last_None_epoch_5_mean-iu_0.00000.pth
07-17 06:10:34.640 [epoch 6], [iter 50 / 570 : 3469], [loss 1.194083], [lr 0.002224], [time 0.0320]
07-17 06:11:00.085 [epoch 6], [iter 100 / 570 : 3519], [loss 1.171872], [lr 0.002220], [time 0.0318]
07-17 06:11:25.534 [epoch 6], [iter 150 / 570 : 3569], [loss 1.205651], [lr 0.002216], [time 0.0318]
07-17 06:11:51.032 [epoch 6], [iter 200 / 570 : 3619], [loss 1.188268], [lr 0.002212], [time 0.0319]
07-17 06:12:16.482 [epoch 6], [iter 250 / 570 : 3669], [loss 1.151836], [lr 0.002208], [time 0.0318]
07-17 06:12:41.990 [epoch 6], [iter 300 / 570 : 3719], [loss 1.229680], [lr 0.002204], [time 0.0319]
07-17 06:13:07.434 [epoch 6], [iter 350 / 570 : 3769], [loss 1.204661], [lr 0.002200], [time 0.0318]
07-17 06:13:32.877 [epoch 6], [iter 400 / 570 : 3819], [loss 1.186068], [lr 0.002196], [time 0.0318]
07-17 06:13:58.349 [epoch 6], [iter 450 / 570 : 3869], [loss 1.184257], [lr 0.002192], [time 0.0318]
07-17 06:14:23.801 [epoch 6], [iter 500 / 570 : 3919], [loss 1.199948], [lr 0.002188], [time 0.0318]
07-17 06:14:49.218 [epoch 6], [iter 550 / 570 : 3969], [loss 1.182230], [lr 0.002184], [time 0.0318]
07-17 06:14:59.894 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_17_05/last_None_epoch_6_mean-iu_0.00000.pth
07-17 06:15:27.826 [epoch 7], [iter 50 / 570 : 4039], [loss 1.178564], [lr 0.002179], [time 0.0322]
07-17 06:15:53.261 [epoch 7], [iter 100 / 570 : 4089], [loss 1.194363], [lr 0.002175], [time 0.0318]
07-17 06:16:18.730 [epoch 7], [iter 150 / 570 : 4139], [loss 1.201267], [lr 0.002171], [time 0.0318]
07-17 06:16:44.181 [epoch 7], [iter 200 / 570 : 4189], [loss 1.167926], [lr 0.002167], [time 0.0318]
07-17 06:17:09.636 [epoch 7], [iter 250 / 570 : 4239], [loss 1.167074], [lr 0.002163], [time 0.0318]
07-17 06:17:35.107 [epoch 7], [iter 300 / 570 : 4289], [loss 1.188277], [lr 0.002159], [time 0.0318]
07-17 06:18:00.568 [epoch 7], [iter 350 / 570 : 4339], [loss 1.184768], [lr 0.002155], [time 0.0318]
07-17 06:18:26.061 [epoch 7], [iter 400 / 570 : 4389], [loss 1.169061], [lr 0.002151], [time 0.0319]
07-17 06:18:51.493 [epoch 7], [iter 450 / 570 : 4439], [loss 1.185626], [lr 0.002147], [time 0.0318]
07-17 06:19:16.943 [epoch 7], [iter 500 / 570 : 4489], [loss 1.183780], [lr 0.002143], [time 0.0318]
07-17 06:19:42.380 [epoch 7], [iter 550 / 570 : 4539], [loss 1.148930], [lr 0.002139], [time 0.0318]
07-17 06:19:53.070 Saved file to ./logs/2306/lraspp_agriseg_wildnet/07_17_05/last_None_epoch_7_mean-iu_0.00000.pth
07-17 06:20:20.867 [epoch 8], [iter 50 / 570 : 4609], [loss 1.152835], [lr 0.002133], [time 0.0322]
07-17 06:20:46.299 [epoch 8], [iter 100 / 570 : 4659], [loss 1.184017], [lr 0.002129], [time 0.0318]
07-17 06:21:11.834 [epoch 8], [iter 150 / 570 : 4709], [loss 1.193839], [lr 0.002125], [time 0.0319]
07-17 06:21:37.282 [epoch 8], [iter 200 / 570 : 4759], [loss 1.176182], [lr 0.002121], [time 0.0318]
07-17 06:22:02.729 [epoch 8], [iter 250 / 570 : 4809], [loss 1.175825], [lr 0.002117], [time 0.0318]
07-17 06:22:28.158 [epoch 8], [iter 300 / 570 : 4859], [loss 1.174247], [lr 0.002113], [time 0.0318]
07-17 06:22:53.635 [epoch 8], [iter 350 / 570 : 4909], [loss 1.154652], [lr 0.002109], [time 0.0318]
07-17 06:23:19.085 [epoch 8], [iter 400 / 570 : 4959], [loss 1.164904], [lr 0.002105], [time 0.0318]
07-17 06:23:44.598 [epoch 8], [iter 450 / 570 : 5009], [loss 1.138020], [lr 0.002101], [time 0.0319]
